MovieID,Title,Genre,ReleaseYear,ReleaseDate,Country,BudgetUSD,US_BoxOfficeUSD,Global_BoxOfficeUSD,Opening_Day_SalesUSD,One_Week_SalesUSD,IMDbRating,RottenTomatoesScore,NumVotesIMDb,NumVotesRT,Director,LeadActor
935,Find imagine,Comedy,1987,04-02-1987,USA,18168528.35,27257809.18,40895314.95,3149986.75,11341648.11,7.6,81,21234,561,David Rosales,Nicholas Richards
936,Son very,Action,1980,27-08-1980,USA,30895730.8,30897596.42,69709615.95,6611062.38,13828849.67,5.2,43,979,115,Andrew Chambers,Vincent Suarez
937,Product general everyone,Drama,1965,30-08-1965,USA,1686082.36,1026652.14,1686082.36,176416.04,568748.73,9.2,94,3703,84,Maria Lane,Marc Vasquez
938,Land culture,Drama,2021,09-07-2021,Japan,11828518.38,20787684.04,34750894.4,2984754.05,9163496.44,3.8,29,20508,1005,Mark Brooks,Jason Chavez
939,Industry instead,Drama,1988,26-04-1988,USA,6255290.39,10373387.16,16695066.26,2074654.95,4173288.95,7.7,86,3037,354,Ashley Medina,Brenda Guerrero
940,Camera know knowledge,Documentary,2023,23-08-2023,USA,2457396.94,5466889.28,11161433.52,636200.65,2249648.98,6.7,57,749,1571,Jeremy Ray,Nicole Dawson
941,Body thought,Horror,1956,09-03-1956,USA,5368223.0,3655131.9,6122367.59,514552.63,1502145.74,5.2,59,5224,180,Jeremy Davis,Gina Fernandez
942,Mean structure,Comedy,2013,18-08-2013,Australia,941309.0,595935.42,1092133.29,138633.93,316072.3,4.4,45,1400,806,Anthony Henry,Adam Bowman
943,According participant thing exactly,Romance,2023,30-07-2023,USA,1350409.46,2540791.76,4565263.62,649357.45,1365670.0,7.1,64,3059,132,Kim Watkins,Mark Crosby
944,Specific soldier street,Drama,2014,25-11-2014,USA,1924773.37,3210120.57,6473447.41,865509.53,1588513.43,9.1,81,3573,888,Mrs. Hannah Campbell DDS,Brenda Guerrero
945,Bit reason successful,Drama,1989,10-01-1989,USA,9581476.32,23738235.23,40316173.57,5485476.64,12929952.22,6.6,72,62796,50,Ryan Tate,Dominique Aguirre
946,Improve painting story,Drama,1994,15-02-1994,USA,534699.89,236043.96,534699.89,34509.12,94934.35,6.5,73,3256,288,Dr. Jonathan Long,Joseph Leon
947,End nature,Drama,1995,21-09-1995,USA,9486798.08,7358044.1,18291178.38,914344.62,3082231.41,4.8,47,4818,578,Darlene Murphy,Nicole Morales
948,Gun country natural,Thriller,2010,19-06-2010,UK,482916.44,1463495.22,2381813.7,349606.06,701647.04,5.5,42,1545,207,David Morris,Lauren Richards
949,Physical themselves money,Action,2005,13-10-2005,USA,5112889.9,14465522.41,23029556.59,3486022.29,6360740.51,6.3,50,2172,942,Brandon Fuller,Eric Cooper
950,Treat,Action,1970,26-11-1970,Canada,456039.75,272764.25,636727.05,58708.63,109338.21,4.4,46,118,67,Patricia Munoz,Melissa Lopez
951,Born very save,Documentary,1995,04-12-1995,USA,1507659.06,1749372.25,4095886.1,435695.96,761455.19,6.4,54,4000,82,Kim Watkins,Olivia Allen
952,Wide fill practice,Drama,1987,07-12-1987,USA,2440547.86,4222142.26,8791971.03,725895.62,2472341.65,8.1,69,7429,56,Benjamin Ray,Sarah Nelson
953,Likely care,Thriller,1992,05-06-1992,India,536570.46,1031424.97,1925614.68,281382.47,421868.36,5.6,42,6455,110,Kevin Green,Samantha Vargas
954,Right friend light,Horror,1960,03-02-1960,India,5205097.14,8290331.07,18875159.77,1509087.93,4665215.3,6.5,77,143,352,Anthony Rowland,Karen Shaffer
955,Over cover,Comedy,1990,03-11-1990,Canada,45643133.1,53469994.32,82483955.73,14977159.28,22200084.87,6.9,51,786,2100,Karen Smith,Danny Kline
956,Week maybe,Comedy,2014,18-05-2014,USA,474060.81,344552.86,676868.27,38499.37,147149.83,4.4,36,1292,147,Susan Farley,Christopher Rodgers
957,Others part,Comedy,2025,27-12-2025,USA,1582468.91,4590536.9,7349405.53,1033142.28,2304354.5,6.0,66,6833,50,Paul Rogers,Sherry Turner
958,Nothing source forward,Drama,1967,11-02-1967,USA,5821664.67,11271901.34,16300809.8,1205122.93,5163302.11,6.4,61,515,124,Maria Lane,Eric Nelson
959,Draw choose seat,Comedy,1961,13-06-1961,USA,5900796.5,15097640.92,26470920.11,2045981.92,7848646.48,6.8,62,10180,2138,Mrs. Hannah Campbell DDS,Victoria Phillips
960,Left enough occur,Comedy,1979,06-10-1979,USA,15001530.43,20539267.32,34978311.59,5821970.82,8884461.64,6.5,69,3709,364,Brenda Smith,Donald Franco
961,Forward number,Comedy,2012,03-10-2012,USA,242702.38,384577.71,619341.9,97170.08,208429.13,4.7,44,432,2755,Kimberly Barker,Kathryn Hunt
962,Stuff way small,Drama,2017,17-07-2017,USA,1378515.07,1825459.5,2615365.06,356014.64,822771.8,5.2,57,1811,310,Stephanie Hayes,Heather Allison
963,Song above yourself,Drama,2023,12-12-2023,USA,6251685.57,16278303.43,28224006.67,3507144.69,8636092.66,5.7,70,2040,346,Brian Robinson,David Clark
964,Majority,Drama,1972,24-01-1972,France,9138472.17,6658891.59,11690278.24,1379032.11,2973329.27,5.2,55,875,50,Chad Peters MD,John Jones
965,May option,Drama,1988,10-05-1988,China,19106031.4,13171961.03,19106031.4,2282940.87,6315787.36,5.3,41,1146,54,Paul Rogers,Shawn Washington
966,Close less Republican,Drama,1985,18-05-1985,USA,959952.33,585056.48,959952.33,71031.1,310181.94,5.2,51,1645,80,Barbara Torres,William Prince
967,Fear Democrat voice,Thriller,2012,17-11-2012,USA,7474245.34,8992448.02,17566303.3,1670559.5,4507783.7,7.4,75,2253,530,Jeremy Ray,Dr. Edward Smith
968,Office strong,Comedy,2022,03-02-2022,USA,3891276.6,7938302.82,13444617.07,1190920.62,4449724.54,6.8,76,353,1656,Christian Hernandez,Anthony Rhodes
969,Long explain arrive,Drama,1971,11-07-1971,USA,35325728.9,90234678.8,131432909.2,25633671.84,39136807.23,5.0,67,7396,369,Hannah Camacho,Melissa Mcgee
970,Put perhaps song,Drama,1995,26-01-1995,USA,1251325.98,2577178.78,5363748.63,442502.0,1212104.59,6.8,62,14459,1495,Julie Maxwell,Casey Briggs
971,There spring teach,Sci-Fi,2024,28-08-2024,USA,2261120.86,2223121.14,5275567.73,572361.97,941430.92,7.9,66,3720,50,Bryan Murray,Alan Mullins
972,Two daughter,Drama,1999,09-01-1999,China,14572817.44,7131399.58,14572817.44,1651983.42,3235049.84,3.8,46,1136,2552,Joseph Willis,Jamie Cunningham
973,Huge respond and,Drama,1987,14-06-1987,USA,9045897.25,24444460.14,42896139.86,4647980.04,12117700.53,5.1,50,2862,57,Heidi Cisneros,Richard Davis
974,Spend fire value,Drama,1964,10-06-1964,Canada,589823.16,1119946.15,2121687.93,318930.47,652452.77,5.6,43,835,8244,Faith Franklin,Olivia Ortiz
975,Letter memory,Action,1999,29-12-1999,USA,2931870.71,3861722.96,8868824.7,521063.25,1856140.41,4.3,54,11967,310,Kim Watkins,Richard Mata
976,Wait opportunity management,Drama,2005,10-05-2005,USA,14624300.73,24862333.98,42398666.3,3236919.53,12946748.26,4.9,54,18891,1908,William Banks,Lynn Pierce
977,People like wear,Horror,1996,09-06-1996,USA,392580.46,681096.14,1007182.71,82265.58,381153.12,9.5,92,1420,50,Manuel Benton,Brittany Kelly
978,White class reduce,Action,1997,16-06-1997,USA,1882208.51,1485999.79,2877059.27,393195.82,826988.46,3.6,34,7950,50,Jeffrey Neal,Amber Willis
979,Specific author charge,Sci-Fi,2017,27-07-2017,China,10630501.36,10145382.02,15328432.27,2377675.46,4763621.55,7.7,64,18107,301,Joshua Morales,Courtney Butler
980,Throw point relationship,Horror,1998,04-05-1998,UK,1772558.72,3841050.53,6346051.0,1027115.19,2249374.76,5.5,49,1877,50,James Miller,Tracy Klein
981,Figure television wrong,Thriller,2011,17-11-2011,USA,20037122.56,56002190.21,93024550.85,11267471.87,23150033.07,8.7,95,1003,4668,Denise Horne,Brandon Mcguire
982,Everybody control,Comedy,2014,27-12-2014,USA,3781971.76,5473518.8,12300931.39,590703.4,2472641.82,5.7,47,89665,71,Michael Manning,Donald Franco
983,It face necessary news,Drama,2020,27-08-2020,Australia,8584817.45,14544099.23,26933945.4,3160160.18,8703003.24,7.2,84,710,12031,Chad Peters MD,Ryan Hood
984,Difference moment,Comedy,1979,03-02-1979,USA,599016.0,1444264.51,2359367.66,357896.17,738612.1,3.6,33,169,17631,Courtney Reynolds,Amanda Lawson
985,Over test,Thriller,2001,19-09-2001,USA,1664814.21,1106301.32,2551590.75,183137.95,588588.47,6.5,73,11163,1651,Kimberly Barker,Larry Bishop
986,Option series,Documentary,1967,25-09-1967,USA,3753983.44,2452018.23,3753983.44,388307.19,1326015.24,5.8,62,10726,690,Nicholas Murphy,Melissa Cain
987,Agreement,Thriller,2012,01-03-2012,USA,5828059.13,3079236.02,5828059.13,499967.79,1405160.07,6.0,74,3100,719,Andrew Chambers,Cindy Barnes
988,Suddenly candidate give,Action,2025,04-08-2025,India,24135907.94,36521423.12,72932697.81,10000711.43,19986571.52,6.1,64,12477,270,Sonya Clark,Amanda Lawson
989,Forget perhaps test different,Drama,1991,02-04-1991,USA,9900156.11,6166316.68,12645617.63,911811.19,2636120.35,7.2,62,2498,203,Sharon Wilson,Robin Dawson
990,Offer president network,Drama,1988,22-02-1988,USA,116023.98,106027.14,244877.08,29570.23,45048.34,7.2,84,3444,8101,Megan Sharp,Michael Ramirez
991,Car debate,Documentary,1965,06-09-1965,India,15989541.41,15748439.69,31368766.77,2384060.47,8759811.49,7.1,75,23132,111,Susan Farley,Julie Hoffman
992,Every energy actually,Drama,1991,16-02-1991,India,17347525.6,37162549.71,56120148.75,4810605.85,15227468.07,4.9,58,30539,120,Melissa Cohen,Isaiah French
993,Site lead,Comedy,2006,26-09-2006,USA,3214811.95,5784201.93,13341639.76,1021962.02,3196620.07,7.2,66,1988,29915,Maria Lane,Ronald Herrera
994,Discussion lose,Sci-Fi,2021,06-09-2021,USA,423573.91,672406.4,1660933.02,171442.98,282447.18,5.7,66,7773,689,David Rosales,Derek Jones
995,What act,Romance,1997,08-07-1997,USA,7604420.42,12011106.77,22676772.57,1565293.09,7163272.84,6.6,54,999,185,Janice Taylor,Theresa Cooley
996,Central star,Comedy,1998,16-09-1998,USA,5982945.81,7917369.57,18252772.27,1549000.79,3620237.57,9.0,89,48626,50,Mr. Jorge Anderson,Amanda Rivas
997,Meeting drive,Action,1989,08-07-1989,USA,288922.96,281511.22,616691.04,80874.58,115571.42,4.7,36,24203,3220,James Miller,Ashley French
998,No approach,Comedy,2010,09-03-2010,USA,2585342.09,1311402.14,2585342.09,223047.35,749702.54,8.4,64,73478,132,Denise Horne,Rodney Smith
999,Collection deal,Drama,1953,16-02-1953,USA,8292336.83,8663630.51,20132256.29,1872278.45,5168747.1,5.8,68,519,56,Seth Whitehead,Jeffrey Smith
1000,Parent probably,Documentary,2009,17-12-2009,UK,4825238.69,3178703.69,5926989.27,493269.15,1525462.42,6.4,77,7834,1357,Joseph Willis,Catherine Willis
1001,Responsibility why,Drama,1984,06-02-1984,Japan,490442.99,1018588.27,2097296.43,171563.3,490932.86,8.2,77,3625,50,Joseph Willis,Sharon Brady
1002,Lay own company,Drama,1957,18-04-1957,USA,1270822.65,964194.59,2353945.81,212259.16,464058.95,5.5,82,3901,1398,Tara Underwood,Catherine Willis
1003,Attention morning,Drama,1981,06-10-1981,USA,11093175.11,6655736.08,11431689.81,1322791.76,3444654.35,5.8,68,964,50,Melissa Hernandez,Kimberly Ray
1004,Some others truth,Action,1979,25-04-1979,UK,1343064.45,3832581.3,5976566.21,566330.15,1611369.67,4.4,42,1236,317,Jennifer Atkinson,Melissa Cain
1005,Expect appear appear wonder,Comedy,1959,21-06-1959,China,38819183.09,30417491.73,54826679.64,6820149.68,12280729.52,5.0,56,40537,50,Michael Chung,David Perez
1006,Simple arrive available hope,Drama,2013,15-12-2013,USA,14513710.66,5897900.58,14513710.66,709318.03,3509471.47,6.8,74,351,1498,Mark Brooks,James Erickson
1007,One one sense,Horror,2008,13-10-2008,China,20893010.95,41240745.95,64705267.45,6077136.03,23012728.32,7.6,80,1237,2313,Jonathan Evans,Michael Torres
1008,Arm,Sci-Fi,1958,05-08-1958,Germany,4926005.4,13434705.78,22933060.0,2980471.75,7977330.9,6.1,68,2613,1289,Christopher Roach,Chad Santiago
1009,Spend government,Comedy,2006,30-04-2006,USA,18453947.24,38773165.07,81394726.16,10190704.45,17927215.93,8.8,74,1175,211,Alyssa Adams,Cindy Barnes
1010,Bill chair,Romance,2013,29-04-2013,USA,4863392.01,12246894.19,23683786.19,1247792.76,6749743.51,7.2,55,3744,50,Darrell Carlson,Ashley Gilmore
1011,Loss drug,Comedy,1962,22-09-1962,USA,14216583.9,27276408.93,49168357.35,7451122.08,11474909.04,4.4,65,1288,50,Brian Robinson,Christina Buchanan
1012,Figure listen,Romance,1985,03-08-1985,France,1566019.81,3137596.88,7183113.66,488665.97,1838441.06,5.8,69,10507,674,Renee Campbell,Nicole Morales
1013,Unit end,Thriller,2014,08-06-2014,India,11655870.13,6308824.84,11655870.13,1175942.96,3318670.12,7.3,65,7704,284,Kelsey Ellis,Ashley Gilmore
1014,Show edge yes go,Comedy,2007,03-05-2007,Japan,3702292.41,4455268.03,8916158.44,749234.18,2293900.07,6.9,62,153602,407,Raymond Morris,Brian Mccormick
1015,Live back,Thriller,2010,16-11-2010,USA,1615659.95,2536942.63,6186511.35,280135.49,1041609.02,6.7,66,23642,1860,Sharon Wilson,Nicole Morales
1016,Fire from,Romance,1982,18-10-1982,USA,760531.77,1319211.28,2162212.69,198356.08,650536.54,6.1,53,3270,300,Claudia Smith,Tyler Cooper
1017,Performance large,Drama,1994,28-02-1994,USA,44407437.02,22926674.32,44407437.02,4221140.62,12972605.75,6.4,68,6028,272,Gary Simmons,Jeffrey Holloway
1018,Present recognize reduce,Comedy,2018,19-01-2018,USA,3759228.32,3633582.03,8423100.55,900214.74,1876341.12,5.4,64,3451,517,Melissa Hernandez,Sharon Rodriguez
1019,Land throw,Comedy,1997,15-09-1997,USA,10269824.08,11468806.43,19791704.61,2711949.31,5238980.33,8.9,77,1511,62,Amber Anderson,Derek Jones
1020,Seem not,Horror,1987,19-06-1987,USA,4346838.28,8959907.17,20643832.02,2477725.76,4121659.8,8.8,76,39890,455,Kevin Green,Brian Gentry
1021,Watch current,Comedy,2013,24-08-2013,USA,2320662.96,1710496.5,3341059.25,296449.95,822835.8,6.3,55,3010,50,Kristina Moore,Ashley Reeves
1022,Story product would,Documentary,1993,29-04-1993,USA,3894113.21,2285687.21,3894113.21,238459.87,1307450.14,6.6,63,16363,271,Dr. Jonathan Long,William Crawford
1023,Can agree,Comedy,1966,06-07-1966,USA,799494.81,2624137.4,3949990.07,620341.06,1175962.47,7.8,88,463,50,Jeffrey Neal,Jennifer Leach
1024,Fear quite product,Drama,1995,28-10-1995,USA,5256648.91,8484508.51,14172618.84,1434036.08,4583968.89,7.8,79,6474,5396,Jeffrey Myers MD,David Perez
1025,Garden prepare both,Comedy,2004,30-01-2004,Canada,1242593.28,2669284.28,4037320.48,774440.24,1173196.66,6.0,53,2332,50,Raymond Morris,Stephanie Moore
1026,Democratic edge brother front,Sci-Fi,1988,27-09-1988,Canada,1596731.64,1263263.5,3082895.63,150229.85,757263.37,7.5,77,59705,8570,Elizabeth Lane,Cassandra Dennis
1027,West concern cover,Comedy,2015,08-11-2015,USA,991296.72,1903620.81,2856908.2,442522.52,1138453.42,8.3,72,3101,190,Jennifer Willis,Andrew Lyons
1028,Wear cost instead,Romance,1989,21-03-1989,USA,594796.1,830936.26,1719624.14,177580.39,400356.47,9.8,100,8253,538,Christian Hernandez,Eric Nelson
1029,Impact note paper,Drama,2015,05-08-2015,USA,12273264.21,13319600.87,29877204.65,3022344.67,7863574.47,6.9,78,505,450,Gary Simmons,Elizabeth Shannon
1030,Here help,Thriller,1991,04-01-1991,USA,5321543.11,16980518.08,25044695.68,4606159.9,8661621.27,10.0,78,1917,119,Mrs. Hannah Campbell DDS,Kathy Marshall
1031,Bring,Drama,2023,23-09-2023,India,1753928.36,4348091.29,6524824.76,667205.9,2216609.99,9.4,93,91690,1000,Brooke Morales,Jennifer Cook
1032,Understand happy,Comedy,2018,26-10-2018,USA,2266558.01,1142078.63,2818248.37,188088.9,531286.85,9.8,99,1257,30275,Alyssa Adams,Jimmy Smith
1033,Brother moment a,Drama,1985,14-12-1985,USA,17371467.64,29388313.15,49176928.0,4729613.36,17503207.38,6.7,61,2182,956,Jeffrey Neal,Michelle Thomas
1034,Four medical room both,Romance,1961,26-04-1961,USA,10754680.26,19009747.44,30813402.9,4627350.04,9618813.59,4.4,60,2290,149,Charlotte Williams,Stephanie Stokes
1035,Professional into letter,Action,1993,16-03-1993,USA,15503458.63,6479310.07,15503458.63,713548.83,3233164.93,6.4,58,651,80,Adriana Campbell,Kimberly Johnson
1036,Generation seven,Drama,2009,18-11-2009,USA,12387651.43,17352343.87,42141370.69,2825561.14,8747669.26,6.0,52,2571,3928,Diana Davis,Jonathan Lee
1037,Sea Democrat,Romance,2008,17-02-2008,UK,1934868.43,3811382.47,6142233.17,738646.0,1885871.23,5.8,55,2236,83,Seth Whitehead,Carla Dougherty
1038,Director source under,Thriller,2025,18-02-2025,USA,1446150.78,3321687.21,6871655.15,575634.07,1484472.61,7.0,71,395,1932,Stephanie Hayes,Brenda Gomez
1039,Simply,Horror,1976,17-07-1976,India,815706.15,1309187.18,2424875.77,335743.73,618057.62,9.3,89,23699,4406,Sophia Gomez,Meredith Williams
1040,No,Comedy,1987,23-07-1987,USA,629524.45,1676056.37,2490915.13,281244.72,956262.12,2.9,30,13305,1997,James Miller,James Erickson
1041,Science raise,Drama,2006,26-11-2006,USA,11900875.52,18014896.41,32793444.91,5100723.71,8995033.45,7.8,86,3214,787,Jonathan Evans,Meredith Williams
1042,Security do speak glass,Comedy,1993,04-05-1993,USA,18533856.23,12639246.9,18533856.23,1299217.35,5432560.82,5.2,35,1003,50,Joseph Willis,Victoria Phillips
1043,Any rule method,Action,2022,17-05-2022,USA,2191752.29,3122582.38,4534462.25,867867.05,1714027.22,6.7,56,1317,1734,Sharon Wilson,Sharon Rodriguez
1044,Size apply various stuff,Comedy,2023,24-12-2023,USA,27800968.96,43336999.24,68065070.64,12357105.33,21060420.97,4.6,64,7979,6621,David Lee,Cindy Barnes
1045,Short phone sometimes product,Documentary,1989,08-09-1989,USA,1143397.49,2449061.24,4624984.23,516937.73,985603.0,3.6,27,3660,80,Jeffrey Myers MD,Paul Glover
1046,Question enjoy,Thriller,1982,12-12-1982,USA,5219482.45,10749289.19,19781206.3,1143707.79,4701895.74,7.1,83,1374,660,William Carpenter,Paige Gonzalez
1047,Positive drop hour,Comedy,2020,30-11-2020,USA,5559496.18,13713983.75,21521225.81,1835117.42,7495852.48,7.1,80,386,438,Courtney Reynolds,Cynthia Little
1048,Something movement chance,Drama,2009,22-03-2009,USA,6702697.26,6546795.81,12535498.0,1560176.56,3086406.39,7.3,75,4321,1265,Hannah Camacho,Derrick Smith
1049,Job question rule,Romance,1971,20-04-1971,USA,2241156.2,3517721.72,6930012.06,910894.23,1814638.05,6.9,70,1364,50,Jeremy Ray,Thomas Sims
1050,Role personal customer,Thriller,2012,06-01-2012,USA,29548207.74,41179506.76,69497032.44,9197484.88,17525513.07,5.2,41,11341,503,Mr. Drew Clark Jr.,Ariel Mills
1051,Customer one,Sci-Fi,2016,29-07-2016,USA,1729668.12,2873074.11,4966425.12,583196.45,1363509.11,6.0,35,18338,3814,Troy Cochran,Leonard Contreras
1052,Raise ball,Comedy,2019,09-01-2019,India,4518253.17,2064092.44,4518253.17,419021.1,1095907.78,6.5,80,20692,81,Raymond Morris,John James
1053,Idea interview,Comedy,1962,10-11-1962,USA,470101.68,380136.4,902929.03,81176.76,156564.82,8.5,91,6193,1226,Diane Skinner,Sharon Brady
1054,Role six real,Drama,1998,03-09-1998,USA,2085324.5,5464951.15,9288371.74,881031.51,2593201.94,6.6,73,1483,100,Anthony Henry,Miranda Armstrong
1055,Stand yeah,Comedy,1980,23-04-1980,India,7824924.62,16143243.84,32970244.47,3104235.6,8754472.8,7.6,83,536,2259,Seth Whitehead,Mark Jones
1056,Church per late,Horror,2014,28-02-2014,UK,1235993.02,1808988.59,3078061.65,201168.9,1072535.72,7.0,79,511,610,Jeffrey Neal,Marc Vasquez
1057,Group avoid,Action,2006,23-06-2006,USA,450046.29,710121.09,1154023.99,133273.29,312518.41,6.2,56,4627,1036,Donna Wagner,Michael Gomez
1058,Continue international,Thriller,2009,12-09-2009,USA,4419684.48,2044605.27,4419684.48,531634.1,1106401.84,5.8,40,3422,1108,Adam Brown,Carolyn Calhoun
1059,Property painting because,Horror,2012,26-11-2012,USA,38270014.63,122066214.5,191334034.2,12583871.82,53160012.22,7.3,81,2561,228,Jeffrey Neal,Cassandra Dennis
1060,Most avoid,Thriller,1959,10-01-1959,Japan,1894454.6,2419710.43,5514691.04,263936.12,1289365.07,7.8,90,4824,424,Raymond Morris,Daniel Hughes
1061,Agency force,Thriller,1977,17-11-1977,USA,398203.87,442860.65,931136.09,75848.82,200599.34,5.7,60,2423,2382,Mary Mitchell,Sherry Turner
1062,Race then,Action,2015,08-01-2015,USA,1818091.61,1429582.81,3049430.06,411884.86,783962.76,5.2,36,1689,774,Daniel Brown,Mark Morris
1063,Guess true at,Action,2003,22-05-2003,USA,31417076.16,44662206.98,88163332.32,7145447.27,23615675.52,7.6,74,403,145,Mrs. Hannah Campbell DDS,Christopher Rodgers
1064,Box away discover,Sci-Fi,1990,08-11-1990,USA,5533580.91,3448831.41,5533580.91,961053.5,1879785.83,7.4,77,4716,511,Chad Koch,Leonard Contreras
1065,Expect great price television,Drama,2022,21-05-2022,USA,21321550.48,58040842.35,95910077.78,14429252.09,33714733.07,4.2,41,3217,11630,Abigail Robles,Isaiah French
1066,Practice across,Thriller,1993,28-09-1993,USA,6385500.72,4868262.03,11845483.31,1402442.92,2383585.9,7.9,62,108,656,William Carpenter,Becky Kerr
1067,Son way,Comedy,2023,05-10-2023,USA,142354.21,134720.63,334723.96,28885.55,60087.33,8.6,92,31671,50,Mark Brooks,Tonya Campbell
1068,Factor,Comedy,1965,12-02-1965,USA,341592.09,248986.22,545518.52,59825.35,117056.41,5.2,30,2587,107,Michael Chung,Robert Walker
1069,Great sit,Action,1991,18-05-1991,China,4420720.34,5705110.61,12068413.89,615494.56,3409484.4,6.7,62,1616,50,Seth Whitehead,Sheila Dunn
1070,Energy play,Horror,2003,11-01-2003,USA,3492376.49,9646621.36,15125633.71,1890000.27,5590488.04,4.7,54,8397,50,Emily Miller,Elizabeth Shannon
